@id	@type	@lat	@lon	name	highway	lanes	maxspeed	oneway
1158491836	way	40.7103849	-74.0095295	Broadway	secondary	3	20 mph	yes
1158491837	way	40.7097962	-74.0100423	Broadway	secondary	2	20 mph	yes
1158491838	way	40.7095758	-74.0102303	Broadway	secondary	2	20 mph	yes
1159051925	way	40.7282346	-73.9758273	Avenue C	secondary	2	20 mph	
1159051944	way	40.7275690	-73.9762999	Avenue C	secondary	2	20 mph	no
1159052040	way	40.7265036	-73.9732238	East 13th Street	unclassified		20 mph	
1159053287	way	40.7241911	-73.9772184	East 8th Street	residential		20 mph	yes
1159053669	way	40.7236410	-73.9791727	Avenue C	secondary	2	20 mph	no
1160257229	way	40.7030291	-74.0125108	Moore Street	residential	1	20 mph	yes
1160297420	way	40.7171117	-73.9846269	Delancey Street	residential		25 mph	yes
1160618888	way	40.7588126	-73.9817383	West 48th Street	residential	1		yes
1161024303	way	40.7236879	-73.9913653	East Houston Street	primary	3	25 mph	yes
1161025023	way	40.7725293	-73.9820968	Broadway	primary	2		yes
1161025024	way	40.7715482	-73.9820561	Broadway	primary	3		yes
1163427512	way	40.8600776	-73.9354168		service			
1164426014	way	40.7254079	-73.9869044	1st Avenue	primary	4	25 mph	yes
1164741792	way	40.7686771	-73.9500391	East 76th Street	residential	2		no
1164988535	way	40.7600860	-73.9627311		service			
1164988536	way	40.7601621	-73.9625994		service			
1165009837	way	40.7591978	-73.9645709		service			
1165434472	way	40.7253825	-74.0037035	Spring Street	residential		25 mph	yes
1165601348	way	40.7709189	-73.9923123		service	2		yes
1165644579	way	40.7598909	-73.9765035	West 52nd Street	residential	2	25 mph	yes
1167222199	way	40.7244942	-74.0069696	Broome Street	service		20 mph	no
1167572188	way	40.7489257	-74.0082554		service	2	25 mph	yes
1167762594	way	40.7486166	-74.0080923		service	1	25 mph	yes
1167939119	way	40.7664954	-73.9818585	Broadway	primary	3	25 mph	yes
1167942377	way	40.7422448	-74.0044650	9th Avenue	secondary	3	25 mph	yes
1167942378	way	40.7421631	-74.0045259	9th Avenue	secondary	4	25 mph	yes
1167942379	way	40.7420094	-74.0046109	9th Avenue	secondary	2	25 mph	yes
1168225955	way	40.7657890	-73.9984178		service			yes
1168225956	way	40.7663468	-73.9996911		service			
1168225957	way	40.7660001	-73.9988671		service			
1168227543	way	40.7670524	-73.9974753		service			
1168227544	way	40.7675797	-73.9986598		service			yes
1168260320	way	40.7687063	-73.9959709		service			yes
1168260321	way	40.7685898	-73.9959293		service			yes
1168260322	way	40.7693204	-73.9953938		service			yes
1168933825	way	40.7876732	-73.9330584		service			
1171460356	way	40.7144286	-74.0069619		service			
1172694082	way	40.7687259	-73.9606509		service			
1173024583	way	40.7294276	-74.0054751	Clarkson Street	secondary	1	20 mph	yes
1173031686	way	40.7611221	-73.9974031		service			
1173041683	way	40.8182767	-73.9361200		service			
1173352487	way	40.7995486	-73.9663523	Amsterdam Avenue	primary	4	25 mph	yes
1173357723	way	40.7981153	-73.9673942	Amsterdam Avenue	primary	3	25 mph	yes
1173360487	way	40.8725438	-73.9125865	Broadway	primary	3		yes
1174924117	way	40.8007018	-73.9587270	West 110th Street	secondary	2	25 mph	yes
1174928402	way	40.7652225	-73.9723368	5th Avenue	secondary	3	25 mph	yes
1175113967	way	40.7327561	-74.0090988		service			
1175113970	way	40.7303293	-74.0095543		service			
1177979594	way	40.7435508	-73.9884038	West 26th Street	residential	2	25 mph	yes
1179577277	way	40.7914565	-73.9715663		service			
1179704376	way	40.7547363	-73.9634859		service			
1180567731	way	40.8621688	-73.9232057	Nagle Avenue	primary	3		
1183565090	way	40.7681880	-73.9558190		service			
1183958480	way	40.7519045	-73.9653421		service			yes
1183958481	way	40.7522328	-73.9670780	East 48th Street	unclassified	1		yes
1184293797	way	40.7527544	-73.9671793	East 48th Street	residential	1		yes
1184369249	way	40.7505744	-73.9680184		service			yes
1184480985	way	40.7043098	-74.0113369	South William Street	residential	1	20 mph	yes
1184480986	way	40.7049659	-74.0101543	South William Street	residential	1	20 mph	yes
1184516019	way	40.7035277	-74.0115943	Broad Street	residential	2	20 mph	no
1184673314	way	40.7484887	-73.9688951		service			
1185466367	way	40.7604286	-73.9594327		service			yes
1185734601	way	40.7452657	-73.9711053	East 37th Street	secondary	1	25 mph	yes
1185795658	way	40.7013262	-74.0124612		service			
1185795672	way	40.7014483	-74.0114789		service			
1185795684	way	40.7019049	-74.0095673		service			
1185795685	way	40.7019570	-74.0093837		service			
1185795711	way	40.7011294	-74.0136843	South Street	service			
1185872415	way	40.7350641	-74.0065680	Perry Street	residential		25 mph	yes
1185872416	way	40.7361026	-74.0090714	Bank Street	residential		25 mph	yes
1186021636	way	40.7013728	-74.0140110	Peter Minuit Plaza	unclassified	1	20 mph	yes
1186021637	way	40.7011564	-74.0139602	South Street	unclassified	1	20 mph	yes
1186131870	way	40.7686191	-73.9961260		service			
1187625139	way	40.7485227	-74.0073057	11th Avenue	secondary	3	25 mph	yes
1187931358	way	40.7035836	-74.0072160		service			
1187931359	way	40.7034110	-74.0074961		service			
1187931367	way	40.7034531	-74.0073080		service			
1188026419	way	40.7929911	-73.9272753		service			
1188026420	way	40.7935495	-73.9269683		service			
1188070562	way	40.7295952	-73.9882881		service			
1188140010	way	40.7086757	-73.9995508		service			
1188140017	way	40.7084020	-74.0002032		service			
1188140020	way	40.7080842	-73.9999350		service			
1188352331	way	40.7319445	-74.0094868	Barrow Street	residential	1	25 mph	yes
1188631471	way	40.7097907	-73.9998521		service			
1188631472	way	40.7096301	-73.9999459		service			
1188676813	way	40.7102819	-73.9872737		service			
1188676818	way	40.7105962	-73.9866021	Clinton Street	residential	1	25 mph	yes
1188676822	way	40.7100923	-73.9865085		service			
1188676823	way	40.7100281	-73.9861927		service			yes
1188676839	way	40.7103471	-73.9849340		service			
1188676844	way	40.7103699	-73.9846341		service			
1188676855	way	40.7099569	-73.9839214		service			no
1188730002	way	40.7119023	-73.9848942	Montgomery Street	secondary	1	25 mph	yes
1188730038	way	40.7137573	-73.9852196	Montgomery Street	residential	1	25 mph	yes
1188730083	way	40.7148699	-73.9829963	Grand Street	primary	1	25 mph	yes
1188730084	way	40.7151784	-73.9840193	Grand Street	primary	2	25 mph	yes
1188730085	way	40.7153193	-73.9845150	Grand Street	primary	1	25 mph	yes
1188730086	way	40.7155703	-73.9853802	Grand Street	primary	1	25 mph	yes
1188730090	way	40.7160408	-73.9869076	Grand Street	primary	1	25 mph	yes
1188730091	way	40.7161466	-73.9873012	Grand Street	primary	2	25 mph	yes
1188730092	way	40.7161933	-73.9875055	Grand Street	primary	3	25 mph	no
1188730093	way	40.7160575	-73.9871060	Grand Street	primary	1	25 mph	yes
1188730152	way	40.7146728	-73.9846032	Samuel Dickstein Plaza	secondary	2	25 mph	no
1188954617	way	40.7376184	-74.0056970	Hudson Street	residential	2	25 mph	yes
1188954618	way	40.7132953	-73.9777303	Grand Street	primary	2	25 mph	no
1188964152	way	40.7134949	-73.9783751	Grand Street	primary	2	25 mph	no
1188964942	way	40.7373246	-74.0050271	8th Avenue	secondary	2	25 mph	yes
1188982057	way	40.7031024	-74.0104438		service			
1188989255	way	40.7382732	-73.9741720		service			yes
1189000396	way	40.7021222	-74.0101272		service			yes
1189000442	way	40.7030473	-74.0107080		service			
1189284691	way	40.7599163	-73.9667251	East 57th Street	primary			
1189567313	way	40.7153182	-73.9845983	Grand Street	primary	1	25 mph	yes
1189567314	way	40.7159518	-73.9867124	Clinton Street	residential		25 mph	
1189567315	way	40.7164681	-73.9864133	Clinton Street	residential	1	25 mph	yes
1189768527	way	40.7036894	-74.0072722		service			
1190058193	way	40.7036832	-74.0122296		service			no
1190239185	way	40.7119463	-74.0080933	Park Row	secondary	2	20 mph	yes
1190610325	way	40.7690913	-73.9912136		service			
1193079853	way	40.8281768	-73.9428171	West 151st Street	residential			yes
1193079854	way	40.8286639	-73.9439793	West 151st Street	residential			
1193079855	way	40.8287071	-73.9450557	Amsterdam Avenue	secondary			no
1195533716	way	40.7103588	-73.9894180		service			
1195533717	way	40.7105571	-73.9893575		service			
1197063253	way	40.8393953	-73.9398939	Saint Nicholas Avenue	secondary	3	25 mph	no
1197063254	way	40.8391320	-73.9398839	Saint Nicholas Avenue	secondary	2	25 mph	no
1197063255	way	40.8385876	-73.9398437	Saint Nicholas Avenue	secondary		25 mph	no
1197063256	way	40.8386857	-73.9397300		tertiary_link			
1197066228	way	40.7699248	-73.9825487	West 61st Street	residential	2		yes
1197069043	way	40.7024191	-74.0130649	State Street	primary	3	20 mph	
1198594026	way	40.7582220	-73.9890695	8th Avenue	secondary	3	25 mph	yes
1198594027	way	40.7579700	-73.9875064	West 44th Street	residential	1		yes
1198594028	way	40.7596880	-73.9896386	West 45th Street	secondary	1		yes
1198594029	way	40.7589900	-73.9885094	8th Avenue	secondary	3	25 mph	yes
1198594030	way	40.7599482	-73.9878098	8th Avenue	secondary	3	25 mph	yes
1200762864	way	40.7537462	-74.0061856		service			
1200773878	way	40.7108107	-73.9912312		service			
1200773879	way	40.7107094	-73.9913145		service			yes
1200773880	way	40.7109775	-73.9912408		service			
1200773881	way	40.7108897	-73.9912234		service			
1201126573	way	40.7544914	-74.0010879	Hudson Boulevard East	service			yes
1201643836	way	40.7480447	-73.9815506	East 35th Street	residential	3	25 mph	yes
1201643837	way	40.7487452	-73.9822482	Madison Avenue	secondary	4	25 mph	yes
1201643838	way	40.7483608	-73.9823113	East 35th Street	residential	3		yes
1201651432	way	40.7586223	-73.9715729	East 53rd Street	secondary	2		yes
1201651434	way	40.7589459	-73.9723444	East 53rd Street	secondary	3		yes
1201651435	way	40.7584022	-73.9729860	Park Avenue	primary	3	25 mph	yes
1201651436	way	40.7590615	-73.9726182	East 53rd Street	secondary	2		yes
1201651437	way	40.7584753	-73.9731592	Park Avenue	primary	3	25 mph	yes
1201728066	way	40.7545425	-74.0011218	West 33rd Street	unclassified	1	25 mph	yes
1201839350	way	40.7563095	-73.9954052		service			no
1201839351	way	40.7564519	-73.9953632		service			
1201839357	way	40.7560199	-73.9956777		service			no
1201839365	way	40.7558304	-73.9961860	West 37th Street	secondary	1	25 mph	yes
1201839368	way	40.7557434	-73.9959774	West 37th Street	secondary	1	25 mph	yes
1201839375	way	40.7557677	-73.9959223		service			no
1201839427	way	40.7586436	-73.9972255		service			
1201839428	way	40.7584495	-73.9967653		service			
1202082384	way	40.7546207	-73.9970265	Dyer Avenue	primary	1	25 mph	yes
1202563951	way	40.7221627	-73.9888141	Allen Street	primary	2	25 mph	yes
1202563952	way	40.7209007	-73.9910583	Rivington Street	residential	1	25 mph	yes
1202571928	way	40.7267387	-73.9924972	Great Jones Street	residential	1	25 mph	yes
1202586278	way	40.7262298	-74.0098775	Washington Street	residential		25 mph	yes
1202586279	way	40.7258843	-74.0099536	Washington Street	residential	1	25 mph	yes
1202586280	way	40.7367031	-74.0065551	Greenwich Street	residential	1	25 mph	yes
1202586281	way	40.7333672	-74.0073912	Greenwich Street	residential	1	25 mph	yes
1202586282	way	40.7313980	-74.0079202	Greenwich Street	residential	1	25 mph	yes
1202586283	way	40.7292789	-74.0084943	Greenwich Street	residential	1	25 mph	yes
1202586284	way	40.7271001	-74.0089049	Greenwich Street	residential	1	25 mph	yes
1202586285	way	40.7251787	-74.0092307	Greenwich Street	residential	1	25 mph	yes
1202638283	way	40.7370004	-74.0082709	Washington Street	residential	1	25 mph	yes
1202638284	way	40.7382722	-74.0081572	Washington Street	residential	1	25 mph	yes
1202638285	way	40.7332490	-74.0085882	Washington Street	residential	1	25 mph	yes
1202638286	way	40.7321349	-74.0087722	Washington Street	residential	1	25 mph	yes
1202638287	way	40.7305646	-74.0090623	Washington Street	residential	1	25 mph	yes
1202638288	way	40.7295509	-74.0092394	Washington Street	residential	1	25 mph	yes
1202638289	way	40.7298390	-74.0091962	Washington Street	residential		25 mph	yes
1202638290	way	40.7291861	-74.0093063	Washington Street	residential	1	25 mph	yes
1202675786	way	40.7576754	-73.9964393	PABT Parking Ramp	service			yes
1202675787	way	40.7577962	-73.9967089		service			yes
1202675793	way	40.7580993	-73.9960936		service			yes
1202675794	way	40.7581955	-73.9961266		service			yes
1202675802	way	40.7578952	-73.9962810	PABT Parking Ramp	service		15 mph	yes
1202675812	way	40.7576219	-73.9956737	PABT Bus Ramp	service		15 mph	yes
1202675813	way	40.7576461	-73.9956725	PABT Bus Ramp	service		15 mph	yes
1202675821	way	40.7574402	-73.9950697	PABT Ramp	service		15 mph	yes
1202675836	way	40.7576682	-73.9944044		service			no
1202675851	way	40.7583362	-73.9974479	PABT Ramp	service			yes
1202675857	way	40.7575742	-73.9944709		service			no
1203013899	way	40.7410838	-74.0050873	9th Avenue	secondary	2	25 mph	yes
1203013900	way	40.7376704	-74.0082135	Washington Street	residential	1	25 mph	yes
1203138785	way	40.7543583	-73.9957829		service			yes
1203138786	way	40.7544115	-73.9959372		service			yes
1203138787	way	40.7544262	-73.9959959		service			
1203138788	way	40.7543964	-73.9959485		service			yes
1203138794	way	40.7555029	-73.9983768		service			
1203138885	way	40.7520401	-74.0008982	West 30th Street	secondary	2	25 mph	yes
1203152694	way	40.7566502	-73.9998710	Hudson Boulevard West	unclassified	1		yes
1203376569	way	40.7077865	-74.0168873	Battery Place	residential	2	20 mph	no
1203376570	way	40.7071588	-74.0173443	Battery Place	residential	2	20 mph	no
1203376571	way	40.7063492	-74.0178593	Battery Place	residential	2	20 mph	no
1203376572	way	40.7052302	-74.0176534	Battery Place	residential	2	20 mph	no
1203376573	way	40.7081368	-74.0166352	Battery Place	residential	2	20 mph	no
1203376574	way	40.7079934	-74.0163899	West Thames Street	residential	1	20 mph	yes
1203889381	way	40.7645976	-73.9471027		service			yes
1203889382	way	40.7643566	-73.9474134		service			yes
1204547878	way	40.7193807	-73.9904388	Allen Street	primary	1	25 mph	yes
1204773045	way	40.7523261	-74.0034732	West 29th Street	unclassified	1	25 mph	yes
1205533070	way	40.7285824	-74.0027461	6th Avenue	secondary	4	25 mph	yes
1205533071	way	40.7252380	-73.9969371	Broadway	secondary	2	25 mph	yes
1205900284	way	40.7661556	-73.9773707	Central Park South	secondary	5		
1206420877	way	40.7608404	-74.0002357		service			
1206420878	way	40.7610935	-74.0000548		service			
1207153899	way	40.8159912	-73.9580802		primary_link	1		yes
1207350245	way	40.7842562	-73.9444619		service			
1207350246	way	40.7844194	-73.9445534		service			
1207350247	way	40.7844499	-73.9443192		service			
1207350248	way	40.7843347	-73.9444924		service			
1207350249	way	40.7847850	-73.9459891		service			
1207350250	way	40.7854180	-73.9440072		service			yes
1207361750	way	40.7667104	-73.9514262		service			
1207774833	way	40.8649417	-73.9189353	Post Avenue	living_street	1		yes
1207774834	way	40.8645502	-73.9190785	West 207th Street	primary	4		no
1207834765	way	40.7626049	-73.9858746	8th Avenue	secondary	4	25 mph	yes
1207834766	way	40.7586764	-73.9887379	8th Avenue	secondary	2	25 mph	yes
1207834767	way	40.7533141	-73.9926421	8th Avenue	secondary	3	25 mph	yes
1207834768	way	40.7520403	-73.9935731	8th Avenue	secondary	4	25 mph	yes
1208047691	way	40.8271108	-73.9519490	Riverside Drive	secondary	4		
1209162444	way	40.7590740	-73.9995576		service			yes
1209457860	way	40.7694404	-73.9921317		service			
1209567443	way	40.7550008	-73.9668797	East 51st Street	residential	1	25 mph	yes
1210446264	way	40.8060539	-73.9369859		service			
1211049193	way	40.7603116	-73.9801274	6th Avenue	secondary	4		yes
1211049194	way	40.7600045	-73.9803500	6th Avenue	secondary	4		yes
1211049195	way	40.7654857	-73.9763698	6th Avenue	secondary	4		yes
1211244202	way	40.7843473	-73.9437662		service			yes
1211608942	way	40.7574184	-73.9970838	10th Avenue	primary	5	25 mph	yes
1211608943	way	40.7584454	-73.9963323	10th Avenue	primary	5	25 mph	yes
1211612936	way	40.7676903	-73.9817172	Central Park South	secondary	2	25 mph	yes
1211612937	way	40.7677282	-73.9815373	Central Park South	secondary	2	25 mph	yes
1211612938	way	40.7680165	-73.9813439	Central Park South	secondary	2	25 mph	yes
1211841645	way	40.8512925	-73.9369918		service			
1212776159	way	40.7606907	-73.9984672	11th Avenue	primary	2	25 mph	yes
1213238784	way	40.7165126	-74.0064188		service			
1213301201	way	40.7619102	-73.9974970	11th Avenue	secondary	5	25 mph	yes
1214295976	way	40.7944344	-73.9381731		service			
1214295977	way	40.7944349	-73.9382524		service			
1214726732	way	40.7809603	-73.9509816		service			
1215388280	way	40.7817947	-73.9518216	3rd Avenue	primary	4	25 mph	yes
1215388281	way	40.7786255	-73.9541247	3rd Avenue	primary	6	25 mph	yes
1216028780	way	40.8414327	-73.9428446		service			yes
1216028781	way	40.8416937	-73.9425878		service			yes
1216028782	way	40.8411232	-73.9428147		service			yes
1216462746	way	40.8152496	-73.9467715		service			
1216505159	way	40.7991118	-73.9685545	West 103rd Street	residential			yes
1216505160	way	40.7989929	-73.9682688	West 103rd Street	residential			yes
1216505161	way	40.7990504	-73.9684069	West 103rd Street	residential			yes
1216505162	way	40.7992598	-73.9689045	West 103rd Street	residential			yes
1216505163	way	40.7991749	-73.9687058	West 103rd Street	residential			yes
1217099496	way	40.7811376	-73.9456824	East 93rd Street	residential			no
1217393802	way	40.7818727	-73.9601668	5th Avenue	secondary	2	25 mph	yes
1217707959	way	40.7106360	-73.9897665		service			
1217707960	way	40.7110150	-73.9897285		service			
1218241129	way	40.8239657	-73.9353162		service			
1218241130	way	40.8236020	-73.9348709		service			
