u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,lanes,ref,access,bridge,tunnel,width,junction
4477147269,42440798,0,"[804521766, 799825254]",secondary,20,Canal Street,True,False,57.8040563104665,2,,,,,,
4477147270,4506716195,0,450807242,secondary,20,Canal Street,True,False,37.77238878649647,1,,,,,,
4477147270,4477147269,0,799825253,secondary,20,Canal Street,True,False,16.683917864601273,1,,,,,,
4478001045,1919595911,0,5670922,residential,25,Ludlow Street,True,False,14.996465676011068,,,,,,,
4478001045,42443513,0,"[800817473, 5671111]",residential,25,East 1st Street,True,False,151.59288492739867,,,,,,,
4478001045,4332491210,0,"[68325065, 993797881]",primary,25,East Houston Street,True,False,69.34254505799136,2,,,,,,
4487582555,4487582557,0,451954038,residential,20,Rutgers Street,True,False,81.60662592289489,,,,,,,
4487582555,12363017361,0,799833493,residential,20,Cherry Street,True,False,12.694756129275827,1,,,,,,
4487582556,42437768,0,451954039,residential,25,Madison Street,False,False,116.4405409871522,,,,,,,
4487582556,42437763,0,451954042,residential,2,Madison Street,False,True,12.74647261743096,,,,,,,
4487582557,4487582556,0,451954038,residential,20,Rutgers Street,True,False,76.71371045806015,,,,,,,
4487582557,482807376,0,451954043,residential,20,,False,True,12.893373680650893,,,,,,,
4491359481,9807801426,0,452319915,secondary,,West 37th Street,True,False,5.795537093555051,,,,,,,
4491359481,42444964,0,"[988515374, 420901919]",primary,,9th Avenue,True,False,77.24069993382115,3,,,,,,
4492821528,42431497,0,452492203,secondary,25,8th Avenue,True,False,45.26791881743165,2,,,,,,
4492821528,6211332483,0,"[730036152, 489375009, 489375010, 1289604773]",residential,25,8th Avenue,True,False,88.97865040202866,1,,,,,,
4506716195,11496014189,0,19725512,primary_link,,,True,False,74.62099968918824,2,,,,,,
4515465264,42427894,0,620748646,tertiary,,Saint Nicholas Place,False,True,12.056091479790151,,,,,,,
4515465264,42439673,0,620748647,primary,,West 155th Street,False,False,20.00184815334982,,,,,,,
4515465264,42439802,0,"[440887371, 46240053]",primary,,West 155th Street,False,True,51.39584171665912,4,,,,,,
4515465264,42426665,0,"[1080324899, 1080324900, 1220611718, 33117579, 1317558584]",tertiary,25,Harlem River Driveway,False,True,485.5816277398915,"['4', '3']",,,,,,
4515465265,42431666,0,132500852,secondary,20,Dyckman Street,False,False,144.2942466045623,2,,,,,,
4515465265,374451674,0,"[440122890, 455098899]",unclassified,,Dyckman Street,True,False,47.42305361939425,,,,,,,
4557495130,1061531527,0,5669881,unclassified,25,West 67th Street,True,False,93.7855301405938,1,,,,,"28'0""",
4557495130,3718672443,0,"[439801899, 1238342551]",primary,25,Columbus Avenue,True,False,78.54021129608009,"['4', '3']",,,,,,
4557517549,427840998,0,"[767683100, 460069727]",tertiary,25,West 31st Street,True,False,159.71067313997997,3,,,,,,
4557517549,358448394,0,1027130505,secondary,25,9th Avenue,True,False,55.59036786986159,,,,,,,
4557517550,42445766,0,46334602,secondary,25,West 15th Street,True,False,267.42211963793955,1,,,,,,
4557517552,4557517550,0,505766273,residential,25,9th Avenue,True,False,58.61703960299345,,,,,,,
4557517552,387180916,0,"[1167942379, 127693388]",secondary,25,9th Avenue,True,False,58.468298154161,2,,,,,,
4557517554,42436439,0,194923791,secondary,,West 14th Street,False,True,28.732652825764625,,,,,,,
4557517554,42454325,0,196117075,secondary,25,West 14th Street,False,False,150.73284665613727,,,,,,,
4557517555,42429412,0,"[1314038722, 46610719]",residential,25,West 13th Street,True,False,151.91161297900828,,,,,,,
4557517555,42429394,0,"[1314038730, 846046868]",residential,25,West 13th Street,True,False,58.97905812829478,,,,,,,
4557517555,4557517554,0,1043341295,residential,25,9th Avenue,True,False,86.80864032031097,1,,,,,,
4561384853,42427300,0,"[5671172, 1330579541, 421825694]",secondary,20,Centre Street,True,False,158.18735359644697,2,,,,,,
4562863353,42428016,0,460657166,residential,25,East 78th Street,True,False,143.3385531282718,1,,,,,,
4597668020,42449308,0,1316295713,residential,25,East 32nd Street,True,False,11.55086299133285,1,,,,,,
4597668020,4597668044,0,464683341,primary,25,Park Avenue South,True,False,79.24559998431482,3,,,,,,
4597668023,42437018,0,5672710,residential,25,East 16th Street,True,False,8.578697485941907,1,,,,,,
4597668023,4597668035,0,923090985,primary,25,Union Square East,True,False,82.06457314259173,2,,,,,,
4597668026,42437280,0,5670551,residential,25,East 18th Street,True,False,8.31786778466496,1,,,,,,
4597668026,4597668036,0,464683317,primary,25,Park Avenue South,True,False,76.30508107995028,2,,,,,,
4597668028,42439203,0,847952488,residential,25,East 20th Street,True,False,8.153871096712194,1,,,,,9,
4597668028,4597668038,0,464683329,primary,25,Park Avenue South,True,False,74.38497911288088,2,,,,,10,
4597668029,42436578,0,1049948414,residential,25,East 24th Street,True,False,10.969210738626055,,,,,,,
4597668029,4597668041,0,525768550,primary,25,Park Avenue South,True,False,83.3037018793889,2,,,,,,
4597668030,42446266,0,847994493,residential,25,East 28th Street,True,False,12.282650802167602,,,,,,,
4597668030,4597668031,0,464683339,primary,25,Park Avenue South,True,False,78.69139335065378,3,,,,,,
4597668031,42445885,0,5672487,residential,25,East 27th Street,True,False,149.14921999666797,2,,,,,,
4597668031,4597668032,0,464683339,primary,25,Park Avenue South,True,False,78.57365786507717,3,,,,,,
4597668032,42429888,0,464683320,residential,25,East 26th Street,True,False,12.2762644793394,,,,,,,
4597668032,4597668042,0,464683319,primary,25,Park Avenue South,True,False,78.61007418365257,3,,,,,,
4597668033,42445409,0,226040996,tertiary,25,East 30th Street,True,False,12.048765751250896,,,,,,,
4597668033,4597668043,0,464683341,primary,25,Park Avenue South,True,False,77.98883104587277,3,,,,,,
4597668035,42428493,0,"[22902608, 420598402]",primary,25,Union Square East,True,False,91.86595646883495,2,,,,,,
4597668036,42439272,0,"[5671459, 464683323, 1032043567]",residential,25,East 17th Street,True,False,307.5379432128877,"['2', '1']",,,,,,
4597668036,4597668023,0,"[923090985, 464683327]",primary,25,Union Square East,True,False,72.95276011312271,2,,,,,,
4597668038,42428179,0,420520112,residential,25,East 19th Street,True,False,168.77375781706448,,,,,,,
4597668038,4597668026,0,464683328,primary,25,Park Avenue South,True,False,73.66250777823834,2,,,,,,
4597668039,42428192,0,5672211,residential,25,East 21st Street,True,False,214.19595530819538,1,,,,,9,
4597668039,4597668028,0,464683329,primary,25,Park Avenue South,True,False,75.69960242345091,2,,,,,10,
4597668040,42440323,0,456308943,residential,25,East 22nd Street,True,False,8.432146333962695,,,,,,,
4597668040,4597668039,0,464683329,primary,25,Park Avenue South,True,False,77.43974580211653,2,,,,,10,
4597668041,42448693,0,464683313,secondary,25,East 23rd Street,False,True,10.31541597061572,4,,,,,,
4597668041,42445867,0,"[428569356, 420598373]",secondary,25,East 23rd Street,False,True,152.0124666478709,"['4', '5']",,,,,,
4597668041,4597668040,0,464683329,primary,25,Park Avenue South,True,False,85.23006778465022,2,,,,,10,
4597668042,42445879,0,196116997,residential,25,East 25th Street,True,False,149.1467508728321,,,,,,,
4597668042,4597668029,0,464683336,primary,25,Park Avenue South,True,False,79.57818443269802,3,,,,,,
4597668043,42436746,0,420514148,residential,25,East 29th Street,True,False,149.50281434356697,1,,,,,,
4597668043,4597668030,0,464683339,primary,25,Park Avenue South,True,False,78.79592138810916,3,,,,,,
4597668044,42445896,0,447001271,tertiary,25,East 31st Street,True,False,148.96275817823636,1,,,,,,
4597668044,4597668033,0,464683341,primary,25,Park Avenue South,True,False,77.76981175951207,3,,,,,,
4602414021,42452015,0,421832644,primary,25,Varick Street,True,False,70.39644934541927,4,,,,,,
4616536348,42423514,0,5669348,motorway_link,25,,True,False,101.11664481731283,,,,,,,
4616536348,42423456,0,466956272,unclassified,25,Varick Street,True,False,70.12115793363662,1,,,,,,
4616536348,10853807645,0,466956273,residential,20,Broome Street,False,False,72.72867568987456,,,,,,,
4616536351,42442286,0,1003466063,residential,25,Spring Street,True,False,12.41342342073415,,,,,,,
4616536351,4616536352,0,466956276,primary,25,Varick Street,True,False,73.25579312517573,3,,,,,,
4616536352,42436353,0,466956274,residential,25,Dominick Street,True,False,144.90118369305594,,,,,,,
4616536352,4616536348,0,989381742,primary,25,Varick Street,True,False,69.57038124307769,3,,,,,,
4629486879,4142105813,0,952703048,trunk,20,Canal Street,True,False,55.858428880409406,2,,,,,,
4679523598,42430805,0,591756888,residential,25,Christopher Street,True,False,15.677577823424153,,,,,,,
4679523598,4320028826,0,908882254,residential,25,West 4th Street,True,False,14.403334821023563,,,,,,,
4682935360,247123651,0,252227354,unclassified,25,West 59th Street,False,False,140.3566195426892,2,,,,,,
4682935360,42430749,0,252227354,unclassified,25,West 59th Street,False,True,126.04118034761183,2,,,,,,
4682935360,4682935365,0,474304540,residential,25,Freedom Place South,False,False,82.91878432157199,2,,,,,,
4682935365,2061592973,0,474304539,residential,25,West 60th Street,False,True,102.26666699005249,1,,,,,,
4682935365,3533937800,0,474304540,residential,25,Freedom Place South,False,False,79.2917690086802,2,,,,,,
4682935365,4682935360,0,474304540,residential,25,Freedom Place South,False,True,82.918784321572,2,,,,,,
4708064890,42432897,0,5672065,residential,,West 118th Street,True,False,158.7647982624117,,,,,,,
4708064890,42435775,0,806169765,secondary,25,Frederick Douglass Boulevard,False,False,79.24506103978545,2,,,,,,
4708064890,42435766,0,806169765,secondary,25,Frederick Douglass Boulevard,False,True,80.55063029973101,2,,,,,,
4754091366,42429829,0,5672803,residential,20,Trimble Place,True,False,69.86487811583831,1,,,,,,
4754091366,42428405,0,1334187735,residential,20,Duane Street,True,False,118.29475083205544,1,,,,,,
4778174564,42438781,0,5670932,trunk,20,Laight Street,True,False,64.05159544973236,2,,,,,,
4778174564,3567807957,0,342785522,secondary,20,Varick Street,True,False,78.19570197613963,2,,,,,,
4779073677,4779073680,0,46240376,secondary,25,FDR Drive,True,False,13.665600657127644,2,,,,,,
4779073677,4779073679,0,485176772,secondary,25,East 96th Street,True,False,63.56168739506346,3,,,,,,
4779073679,42449010,0,"[420886249, 195743309]",primary,25,1st Avenue,True,False,87.2318332007583,"['4', '5']",,,,,,
4779073679,4779073680,0,485176774,secondary,25,East 96th Street,True,False,63.761887524532995,3,,,,,,
4779073679,42443054,0,"[658006856, 592374690, 420886628]",secondary,25,East 96th Street,False,True,228.3201608260059,"['6', '5']",,,,,,
4779073680,6289180295,0,46240376,secondary,25,FDR Drive,True,False,81.16469999589333,2,,,,,,
4779073680,42424025,0,485176773,secondary,25,East 96th Street,True,False,28.895257250721862,2,,,,,,
4814440062,1764400300,0,1031982727,primary,,Nagle Avenue,True,False,14.220630839509308,2,,,,,,
4841945993,4841945995,0,492148702,residential,20,Bleecker Street,True,False,47.32776528682331,1,,,,,,
4841945993,42431802,0,663797739,residential,20,Bleecker Street,True,False,48.16403288648248,1,,,,,,
4841945995,339044224,0,492148704,residential,20,Christopher Street,True,False,128.91396466587372,,,,,,,
4862610026,42448338,0,226041013,residential,,East 55th Street,True,False,148.6955168359723,1,,,,,9,
4862610026,42446998,0,1250866957,secondary,25,Lexington Avenue,True,False,80.5513732214336,4,,,,,,
4872623863,42454381,0,22914182,unclassified,25,West 19th Street,True,False,197.53799596271878,,,,,,,
4872623863,42427393,0,"[194923801, 1306277594]",trunk,30,11th Avenue,True,False,78.86759577363479,3,NY 9A,,,,,
4878831008,9121386334,0,275016228,unclassified,20,Chambers Street,False,True,10.621960945620565,2,,,,,,
4878831008,12554607194,0,"[356140737, 1043517682, 507432922]",secondary,20,Centre Street,True,False,100.07235299038595,"['2', '1']",,,,,,
4878831008,42431602,0,"[1330612923, 986808853]",unclassified,20,Chambers Street,False,True,69.96811594932728,3,,,,,,
4886250352,406006393,0,"[46211842, 46211843, 34769158, 336534282, 46211850, 336534284]",motorway_link,,,True,False,234.49623175071056,1,,,yes,building_passage,,
4886250352,42451332,0,"[336534267, 873213381, 46211846]",residential,25,FDR Drive,True,False,112.9603746876253,1,,,,building_passage,,
4888388399,42435810,0,483360099,secondary,,Frederick Douglass Boulevard,False,False,80.68788641202127,4,,,,,,
4888388399,42435805,0,497250986,secondary,,Frederick Douglass Boulevard,False,True,85.15850445578799,4,,,,,,
4888388399,42432931,0,840993090,residential,,West 126th Street,True,False,136.8883948855602,,,,,,,
4899886584,12161224646,0,"[1057153169, 420908130]",trunk,30,12th Avenue,True,False,238.101725028514,"['4', '3']",NY 9A,,,,,
5004570627,42441907,0,5671540,residential,,West 104th Street,True,False,16.72838345638107,,,,,,,
5004570627,5004570651,0,511671661,secondary,,Riverside Drive,True,False,331.57414563706453,2,,,,,,
5004570630,42428814,0,5672656,residential,,West 114th Street,True,False,194.320884453632,,,,,,,
5004570630,5004570631,0,581139888,secondary,,Riverside Drive,True,False,80.48399557954338,2,,,,,,
5004570631,1506445797,0,511671658,secondary_link,,,True,False,8.984829416438302,,,,,,,
5004570631,5004570632,0,581139888,secondary,,Riverside Drive,True,False,87.90934270819454,2,,,,,,
5004570632,1506445822,0,511671659,secondary_link,,,False,False,9.628670511103525,,,,,,,
5004570632,595314040,0,733393250,residential,,West 116th Street,False,True,38.04089052584905,,,,,,,
5004570632,5004570653,0,"[511671666, 733393251]",secondary,,Riverside Drive,True,False,245.32736802708757,2,,,,,,
5004570632,12029862494,0,1298647984,residential,,West 116th Street,True,False,88.4114453715103,,,,,,,
5004570644,42440577,0,511671656,secondary_link,,,True,False,9.395171712959346,,,,,,,
5004570644,5004570630,0,511671662,secondary,,Riverside Drive,True,False,80.6325480973758,2,,,,,,
5004570651,42441910,0,511671654,residential,,West 108th Street,True,False,15.892352950419227,,,,,,,
5004570651,42452276,0,"[1032480137, 511671652]",secondary,,Riverside Drive,True,False,252.5569041380516,"['2', '3']",,,,,,
5004570653,7620540917,0,511671667,secondary,,Riverside Drive,True,False,74.62031107764938,2,,,,,,
5048446874,42428114,0,46613645,residential,25,West 177th Street,True,False,7.405704873988178,1,,,,,,
5048446874,5048446875,0,"[1081037809, 5669719]",residential,25,Cabrini Boulevard,True,False,92.92378767238264,1,,,,,,
5048446875,60926009,0,8119562,primary,25,West 178th Street,True,False,78.14037097330156,2,US 9,,,,,
5051482018,374451674,0,46616996,unclassified,,,False,True,29.361830245773522,,,,,,,
5051482018,4515465265,0,"[833564685, 517694719]",unclassified,,,True,False,39.45206350583767,,,,,,,
5051482020,1205714897,0,1071919872,unclassified,,Margaret Corbin Plaza,True,False,16.856426607812722,1,,,,,"70'0""",roundabout
5051482020,12663385194,0,"[1367402680, 1367402678]",unclassified,,Margaret Corbin Drive,True,False,33.003178445232834,1,,,,,,
5071822871,42429226,0,223879813,primary,,Broadway,False,True,22.924405946367607,4,US 9,,,,,
5071822871,42429228,0,520349854,primary,,Broadway,False,False,90.94618632939113,4,US 9,,,,,
5079840928,5079840929,0,"[40337691, 521358279]",motorway,35,Williamsburg Bridge,True,False,606.5619943128668,4,,,yes,,,
5079840929,3630219668,0,521358282,motorway_link,25,,True,False,26.25233296815243,1,,,,,,
5079840929,486868138,0,"[420354146, 546364862]","['primary', 'motorway']",25,"['Delancey Street', 'Williamsburg Bridge']",True,False,97.44164213673449,3,,,,,,
5131026388,42445387,0,420872204,primary,25,East 34th Street,False,False,66.08147337269287,5,,,,,,
5131026388,42442913,0,"[1031400324, 1031400325]",primary,25,2nd Avenue,True,False,86.45521373686226,"['6', '5']",,,,,,
5131026388,42445382,0,"[554083352, 1088325193]",primary,25,East 34th Street,False,True,139.47961737043957,"['4', '5']",,,,,,
5137743341,5137747688,0,32938997,primary,25,Avenue C,True,False,130.70476163185845,2,,,,,,
5137743341,5137747688,1,528755493,unclassified,,Avenue C,False,True,139.96841762024576,,,,,,,
5137747688,589100267,0,162041588,primary,25,FDR Drive,True,False,68.82547067246222,,,,,,,
5137747688,42448714,0,194923765,secondary,25,East 23rd Street,False,False,30.31290748723405,4,,,,,,
5137747688,5137743341,0,528755493,unclassified,,Avenue C,False,False,139.96841762024576,,,,,,,
5137978709,4161568888,0,"[32937066, 989145098]",primary,25,Avenue C,True,False,154.4534424429355,2,,,,,,
5137978709,42439191,0,"[528792682, 528759347]",primary,25,Avenue C,False,False,42.91936282348218,"['4', '5']",,,,,,
5145323793,42440754,0,25166922,unclassified,25,East 14th Street,False,True,361.3166097550589,,,no,,,,
5145330172,42437830,0,5672715,unclassified,25,East 16th Street,False,True,122.41356567190807,2,,,,,,
5145531517,5137978709,0,587355679,primary,25,Avenue C,True,False,130.36490522394942,2,,,,,,
5151708184,3891963915,0,433442259,primary,25,6th Avenue,True,False,47.57500276746255,4,,,,,,
5151708184,42430468,0,5669925,residential,25,Congress Street,True,False,73.89641291242815,1,,,,,,
5159433792,42432302,0,194923786,residential,25,Spring Street,True,False,77.04811338358844,1,,,,,,
